game.correctMetric,✓ Correct,✓ सही,✓ बरोबर,✓ సరైనది,✓ ಸರಿ
game.incorrectMetric,✗ Incorrect,✗ गलत,✗ चुकीचे,✗ తప్పు,✗ ತಪ್ಪು
game.totalTimeMetric,Duration,अवधि,कालावधी,వ్యవధి,ಅವಧಿ
game.avgQMetric,⚡ Avg/Q,⚡ औसत/प्रश्न,⚡ सरासरी/प्र,⚡ సగటు/ప్ర,⚡ ಸರಾಸರಿ/ಪ್ರ
game.qNumHeader,Q#,प्र#,प्र#,ప్ర#,ಪ್ರ#
game.yourResponse,Your Response,आपका जवाब,तुमचे उत्तर,మీ జవాబు,ನಿಮ್ಮ ಉತ್ತರ
game.replaysHeader,Replays,दोहराव,पुन्हा ऐकले,మళ్లీ వినడాలు,ಮತ್ತೆ ಕೇಳಿದ್ದು
game.outstandingLottery,Outstanding performance! Great memory span! ⭐,बहुत बढ़िया! शानदार याददाश्त! ⭐,उत्कृष्ट कामगिरी! उत्तम स्मरणक्षमता! ⭐,అద్భుతమైన పనితీరు! గొప్ప మెమొరీ! ⭐,ಅತ್ಯುತ್ತಮ ಪ್ರದರ್ಶನ! ಉತ್ತಮ ಮೆಮೊರಿ! ⭐
game.stoppedMsg,Stopped after 3 consecutive incorrect answers,3 लगातार गलत जवाब के बाद रुका,सलग 3 चुकीच्या उत्तरांनंतर थांबवले,వరుసగా 3 తప్పు జవాబుల తర్వాత ఆపివేయబడింది,ಸತತ 3 ತಪ್ಪು ಉತ್ತರಗಳ ನಂತರ ನಿಲ್ಲಿಸಲಾಗಿದೆ
game.testCompleted,Test completed,परीक्षा पूरी हुई,टेस्ट पूर्ण झाली,టెస్ట్ పూర్తయింది,ಟೆಸ್ಟ್ ಪೂರ್ಣಗೊಂಡಿದೆ
game.teachingLabel,Teaching,शिक्षण,शिकवणी,బోధన,ಬೋಧನೆ
game.teachingQ1Label,Teaching Question 1,शिक्षण सवाल 1,शिकवणी प्रश्न 1,బోధన ప్రశ్న 1,ಬೋಧನಾ ಪ್ರಶ್ನೆ 1
game.teachingQ2Label,Teaching Question 2,शिक्षण सवाल 2,शिकवणी प्रश्न 2,బోధన ప్రశ్న 2,ಬೋಧನಾ ಪ್ರಶ್ನೆ 2
game.startMainQuestions,Start Main Questions,मुख्य सवाल शुरू करें,मुख्य प्रश्न सुरू करा,ముఖ్య ప్రశ్నలు ప్రారంభించండి,ಮುಖ್ಯ ಪ್ರಶ್ನೆಗಳನ್ನು ಪ್ರಾರಂಭಿಸಿ
game.pleaseWaitAudio,🔊 Please wait for the correction audio…,🔊 कृपया सुधार ऑडियो का इंतज़ार करें…,🔊 कृपया सुधारणा ऑडिओसाठी थांबा…,🔊 దయచేసి సరిచేసే ఆడియో కోసం వేచి ఉండండి…,🔊 ದಯವಿಟ್ಟು ತಿದ್ದುಪಡಿ ಆಡಿಯೋಗಾಗಿ ಕಾಯಿರಿ…
game.sampleLabel,Sample,नमूना,नमुना,నమూనా,ನಮೂನೆ
game.audioAutoPlay,Audio plays automatically,ऑडियो अपने आप चलेगा,ऑडिओ स्वतः सुरू होतो,ఆడియో స్వయంగా ప్లే అవుతుంది,ಆಡಿಯೋ ಸ್ವಯಂಚಾಲಿತವಾಗಿ ಪ್ಲೇ ಆಗುತ್ತದೆ
game.selectNumbers,Select {n} numbers in order,{n} संख्याएँ क्रम में चुनें,{n} अंक क्रमाने निवडा,{n} సంఖ్యలను క్రమంలో ఎంచుకోండి,{n} ಸಂಖ್ಯೆಗಳನ್ನು ಕ್ರಮವಾಗಿ ಆಯ್ಕೆಮಾಡಿ
game.selectionComplete,Selection complete,चयन पूरा,निवड पूर्ण झाली,ఎంపిక పూర్తయింది,ಆಯ್ಕೆ ಪೂರ್ಣಗೊಂಡಿದೆ
game.questionsLabel,Questions,प्रश्न,प्रश्न,ప్రశ్నలు,ಪ್ರಶ್ನೆಗಳು
game.performanceMeter,Performance Meter,प्रदर्शन मीटर,कामगिरी मीटर,పనితీరు మీటర్,ಪ್ರದರ್ಶನ ಮೀಟರ್
game.targetedMoves,Targeted Moves:,लक्षित चाल:,लक्ष्य हलचाली:,లక్ష్య కదలికలు:,ಗುರಿ ಚಲನೆಗಳು:
game.userMoves,User Moves:,बच्चे की चाल:,वापरकर्ता हलचाली:,వినియోగదారు కదలికలు:,ಬಳಕೆದಾರ ಚಲನೆಗಳು:
game.timeTakenLabel,Duration:,अवधि:,कालावधी:,వ్యవధి:,ಅವಧಿ:
game.userSelectedPath,User Selected Path,बच्चे का चुना रास्ता,वापरकर्त्याने निवडलेला मार्ग,వినియోగదారు ఎంచుకున్న మార్గం,ಬಳಕೆದಾರ ಆಯ್ಕೆ ಮಾಡಿದ ಮಾರ್ಗ
game.path1,Path 1,रास्ता 1,मार्ग 1,మార్గం 1,ಮಾರ್ಗ 1
game.path2,Path 2,रास्ता 2,मार्ग 2,మార్గం 2,ಮಾರ್ಗ 2
game.path3,Path 3,रास्ता 3,मार्ग 3,మార్గం 3,ಮಾರ್ಗ 3
game.sampleALabel,Sample A,नमूना A,नमुना अ,నమూనా ఎ,ನಮೂನೆ ಎ
game.sampleBLabel,Sample B,नमूना B,नमुना ब,నమూనా బి,ನಮೂನೆ ಬಿ
game.teachingQ3Label,Teaching Question 3,शिक्षण सवाल 3,शिकवणी प्रश्न 3,బోధన ప్రశ్న 3,ಬೋಧನಾ ಪ್ರಶ್ನೆ 3
game.teachingQ4Label,Teaching Question 4,शिक्षण सवाल 4,शिकवणी प्रश्न 4,బోధన ప్రశ్న 4,ಬೋಧನಾ ಪ್ರಶ್ನೆ 4
game.trialLabel,Trial,प्रयास,प्रयत्न,ప్రయత్నం,ಪ್ರಯತ್ನ
game.refreshBtn,Refresh,दोबारा देखें,रिफ्रेश करा,రిఫ్రెష్ చేయండి,ರಿಫ್ರೆಶ್ ಮಾಡಿ
game.currentTrialLabel,CURRENT TRIAL,वर्तमान प्रयास,सध्याचा प्रयत्न,ప్రస్తుత ప్రయత్నం,ಪ್ರಸ್ತುತ ಪ್ರಯತ್ನ
game.movesInfoLabel,MOVES,चाल,हलचाली,కదలికలు,ಚಲನೆಗಳು
game.timeInfoLabel,TIME,समय,वेळ,సమయం,ಸಮಯ
game.questionEndedMoves,Question Ended Due to Illegal Moves,गलत चाल के कारण प्रश्न समाप्त,अवैध हलचालींमुळे प्रश्न संपला,చెల్లని కదలికల వలన ప్రశ్న ముగిసింది,ಅಮಾನ್ಯ ಚಲನೆಗಳಿಂದ ಪ್ರಶ್ನೆ ಕೊನೆಗೊಂಡಿದೆ
game.timeoutDestination,Time Out – Destination Not Achieved,समय समाप्त – मंजिल नहीं पहुंचे,वेळ संपली – ठिकाण गाठले नाही,సమయం ముగిసింది – గమ్యం చేరుకోలేదు,ಸಮಯ ಮುಗಿದಿದೆ – ಗುರಿ ತಲುಪಿಲ್ಲ
game.destinationNotAchieved,Destination Not Achieved,मंजिल नहीं पहुंचे,ठिकाण गाठले नाही,గమ్యం చేరుకోలేదు,ಗುರಿ ತಲುಪಿಲ್ಲ
game.sessionTerminatedPartial,Assessment Report,मूल्यांकन रिपोर्ट,मूल्यांकन अहवाल,అసెస్‌మెంట్ నివేదిక,ಮೌಲ್ಯಮಾಪನ ವರದಿ
game.droppedSubtitle,Q1-Q3 score < 2: System-enforced drop,Q1-Q3 अंक < 2: नियम के अनुसार बाहर,प्र1-प्र3 गुण < 2: सिस्टमने थांबवले,ప్ర1-ప్ర3 స్కోర్ < 2: సిస్టమ్ నిలిపివేసింది,ಪ್ರ1-ಪ್ರ3 ಸ್ಕೋರ್ < 2: ಸಿಸ್ಟಂ ನಿಲ್ಲಿಸಿದೆ
game.assessorExit,Assessor requested early exit,मूल्यांकनकर्ता ने जल्दी समाप्त किया,मूल्यांकनकर्त्याने लवकर थांबवण्याची विनंती केली,మూల్యాంకనకర్త ముందస్తు నిష్క్రమణ కోరారు,ಮೌಲ್ಯಮಾಪಕರು ಮುಂಚಿತ ನಿರ್ಗಮನ ಕೋರಿದರು
game.testFinished,Test finished successfully,परीक्षण सफलतापूर्वक पूरा हुआ,टेस्ट यशस्वीरित्या पूर्ण झाली,టెస్ట్ విజయవంతంగా పూర్తయింది,ಟೆಸ್ಟ್ ಯಶಸ್ವಿಯಾಗಿ ಪೂರ್ಣಗೊಂಡಿದೆ
game.nextQuestion,Next Question,अगला प्रश्न,पुढील प्रश्न,తదుపరి ప్రశ్న,ಮುಂದಿನ ಪ್ರಶ್ನೆ
game.requiredStar,* (Required),* (अनिवार्य),* (आवश्यक),* (అవసరం),* (ಅಗತ್ಯ)
game.welcomeLiteracy,Welcome to Padh ke batao,"पढ़ के बताओ, में आपका स्वागत है",पढ़ के बताओमध्ये स्वागत आहे,పఢ్ కే బతావోకు స్వాగతం,ಪಢ್ ಕೇ ಬತಾವೋಗೆ ಸ್ವಾಗತ
game.doneReading,Done Reading,पढ़ लिया,वाचन पूर्ण झाले,చదవడం పూర్తయింది,ಓದುವುದು ಮುಗಿದಿದೆ
game.assessorStopped,Assessor stopped:,मूल्यांकनकर्ता ने रोका:,मूल्यांकनकर्त्याने थांबवले:,మూల్యాంకనకర్త ఆపివేశారు:,ಮೌಲ್ಯಮಾಪಕರು ನಿಲ್ಲಿಸಿದರು:
game.questionNo,Question No.,प्रश्न सं.,प्रश्न क्र.,ప్రశ్న సంఖ్య,ಪ್ರಶ್ನೆ ಸಂ.
game.questionType,Question Type,प्रश्न प्रकार,प्रश्न प्रकार,ప్రశ్న రకం,ಪ್ರಶ್ನೆ ಪ್ರಕಾರ
game.attemptStatus,Attempt Status,प्रयास स्थिति,प्रयत्न स्थिती,ప్రయత్న స్థితి,ಪ್ರಯತ್ನ ಸ್ಥಿತಿ
game.allCriteriaMet,All Criteria Met,सभी मानदंड पूरे,सर्व निकष पूर्ण झाले,అన్ని ప్రమాణాలు నెరవేరాయి,ಎಲ್ಲಾ ಮಾನದಂಡಗಳನ್ನು ಪೂರೈಸಲಾಗಿದೆ
game.attempted,Attempted,प्रयास किया,प्रयत्न केला,ప్రయత్నించారు,ಪ್ರಯತ್ನಿಸಲಾಗಿದೆ
game.ssrQuestion,Assessment Question,मूल्यांकन प्रश्न,मूल्यांकन प्रश्न,అసెస్‌మెంట్ ప్రశ్న,ಮೌಲ್ಯಮಾಪನ ಪ್ರಶ್ನೆ
game.userAnswer,User Answer,बच्चे का उत्तर,वापरकर्त्याचे उत्तर,వినియోగదారు జవాబు,ಬಳಕೆದಾರ ಉತ್ತರ
game.assessmentLabel,Assessment Report,मूल्यांकन रिपोर्ट,मूल्यांकन अहवाल,అసెస్‌మెంట్ నివేదిక,ಮೌಲ್ಯಮಾಪನ ವರದಿ
game.yesLabel,Yes,हाँ,होय,అవును,ಹೌದು
game.noLabel,No,नहीं,नाही,కాదు,ಇಲ್ಲ
game.finishAssessment,Finish Assessment,मूल्यांकन समाप्त करें,मूल्यांकन पूर्ण करा,అసెస్‌మెంట్ పూర్తి చేయండి,ಮೌಲ್ಯಮಾಪನ ಪೂರ್ಣಗೊಳಿಸಿ
game.droppedChip,⛔ Dropped,⛔ बाहर,⛔ थांबवले,⛔ ఆపివేయబడింది,⛔ ನಿಲ್ಲಿಸಲಾಗಿದೆ
game.time,Time,समय,वेळ,సమయం,ಸಮಯ
game.performance,Ankganit Performance,अंकगणित प्रदर्शन,अंकगणित कामगिरी,అంకగణిత్ పనితీరు,ಅಂಕಗಣಿತ್ ಪ್ರದರ್ಶನ
game.performanceLabel,Performance,प्रदर्शन,कामगिरी,పనితీరు,ಪ್ರದರ್ಶನ
game.assessmentCompleted,Assessment Completed,परीक्षा पूरी हुई,मूल्यांकन पूर्ण झाले,అసెస్‌మెంట్ పూర్తయింది,ಮೌಲ್ಯಮಾಪನ ಪೂರ್ಣಗೊಂಡಿದೆ
game.totalScore,Total Score,कुल अंक,एकूण गुण,మొత్తం స్కోర్,ಒಟ್ಟು ಸ್ಕೋರ್
game.correct2,Correct,सही,बरोबर,సరైనది,ಸರಿ
game.incorrect2,Incorrect,गलत,चुकीचे,తప్పు,ತಪ್ಪು
game.percentage,Accuracy,सटीकता,अचूकता,ఖచ్చితత్వం,ನಿಖರತೆ
game.totalTime,Duration,अवधि,कालावधी,వ్యవధి,ಅವಧಿ
game.avgTimeQ,Avg Time/Q,औसत समय/सवाल,सरासरी वेळ/प्र,సగటు సమయం/ప్ర,ಸರಾಸರಿ ಸಮಯ/ಪ್ರ
game.outstanding,Outstanding performance! You're a math star! ⭐,बहुत बढ़िया! आप गणित के सितारे हैं! ⭐,उत्कृष्ट कामगिरी! तू गणिताचा तारा आहेस! ⭐,అద్భుతమైన పనితీరు! నువ్వు గణిత స్టార్‌వు! ⭐,ಅತ್ಯುತ್ತಮ ಪ್ರದರ್ಶನ! ನೀನು ಗಣಿತ ಸ್ಟಾರ್! ⭐
game.showGrid,Show per-question results with time,हर सवाल का समय और नतीजा देखें,वेळेसह प्रश्न-निहाय निकाल दाखवा,సమయంతో ప్రశ్న-వారీ ఫలితాలు చూపండి,ಸಮಯದೊಂದಿಗೆ ಪ್ರಶ್ನೆ-ವಾರು ಫಲಿತಾಂಶಗಳನ್ನು ತೋರಿಸಿ
game.reasonLabel,Reason:,कारण:,कारण:,కారణం:,ಕಾರಣ:
game.sessionDetails,Session Assessment Details,सत्र का विवरण,सेशन मूल्यांकन तपशील,సెషన్ అసెస్‌మెంట్ వివరాలు,ಸೆಶನ್ ಮೌಲ್ಯಮಾಪನ ವಿವರಗಳು
game.assessorInstruction,This section must be filled by the Assessor.,यह सेक्शन केवल Assessor द्वारा भरा जाना चाहिए।,हा भाग मूल्यांकनकर्त्याने भरावा.,ఈ భాగాన్ని మూల్యాంకనకర్త పూరించాలి.,ಈ ಭಾಗವನ್ನು ಮೌಲ್ಯಮಾಪಕರು ಭರ್ತಿ ಮಾಡಬೇಕು.
game.q1Label,Q1. Did you enjoy playing the game?,प्र1. क्या आपको खेल खेलने में मज़ा आया?,प्र1. तुला गेम खेळायला आवडले का?,ప్ర1. మీకు గేమ్ ఆడటం ఇష్టమైందా?,ಪ್ರ1. ನೀನು ಗೇಮ್ ಆಡುವುದನ್ನು ಆನಂದಿಸಿದೆಯಾ?
game.q2Label,Q2. How did the game feel for you?,प्र2. खेल आपको कैसा लगा?,प्र2. गेम खेळताना तुला कसे वाटले?,ప్ర2. గేమ్ ఆడేటప్పుడు మీకు ఎలా అనిపించింది?,ಪ್ರ2. ಗೇಮ್ ಆಡುವಾಗ ನಿನಗೆ ಹೇಗೆ ಅನಿಸಿತು?
game.q3Label,Q3. Did you feel tired while playing the game?,प्र3. क्या खेलते-खेलते थकान हुई?,प्र3. गेम खेळताना तुला थकवा आला का?,ప్ర3. గేమ్ ఆడేటప్పుడు మీకు అలసట అనిపించిందా?,ಪ್ರ3. ಗೇಮ್ ಆಡುವಾಗ ನಿನಗೆ ಆಯಾಸ ಅನಿಸಿತಾ?
game.q4Label,Q4. Would you like to play the game again?,प्र4. क्या आप यह खेल फिर खेलना चाहेंगे?,प्र4. तुला हा गेम पुन्हा खेळायला आवडेल का?,ప్ర4. మీరు ఈ గేమ్‌ను మళ్లీ ఆడాలనుకుంటున్నారా?,ಪ್ರ4. ನೀನು ಈ ಗೇಮ್ ಅನ್ನು ಮತ್ತೆ ಆಡಲು ಬಯಸುತ್ತೀಯಾ?
game.optYes,"Yes, a lot","हाँ, बहुत","हो, खूप","అవును, చాలా","ಹೌದು, ತುಂಬಾ"
game.optLittle,A little,थोड़ा सा,थोडे,కొంచెం,ಸ್ವಲ್ಪ
game.optNotMuch,Not much,ज़्यादा नहीं,जास्त नाही,ఎక్కువ కాదు,ಹೆಚ್ಚಿಲ್ಲ
game.q5Label,Q5. Observed Behaviours during the session (Multiple selection allowed),प्र5. सत्र के दौरान देखे गए व्यवहार (एक से ज़्यादा चुन सकते हैं),प्र5. सेशनमध्ये निरीक्षित वर्तन (अनेक पर्याय निवडता येतील),ప్ర5. సెషన్‌లో గమనించిన ప్రవర్తనలు (అనేకం ఎంచుకోవచ్చు),ಪ್ರ5. ಸೆಶನ್‌ನಲ್ಲಿ ಗಮನಿಸಿದ ವರ್ತನೆಗಳು (ಹಲವು ಆಯ್ಕೆ ಸಾಧ್ಯ)
game.b1,Difficulty sustaining attention,ध्यान टिकाने में मुश्किल,लक्ष टिकवण्यात अडचण,దృష్టి నిలుపుకోవడంలో కష్టం,ಗಮನ ಉಳಿಸಿಕೊಳ್ಳುವಲ್ಲಿ ಕಷ್ಟ
game.b2,Impulsive or random responding,बिना सोचे जल्दी जवाब देना,आवेगी किंवा यादृच्छिक प्रतिसाद,ఆకస్మిక లేదా యాదృచ్ఛిక స్పందన,ಆತುರದ ಅಥವಾ ಯಾದೃಚ್ಛಿಕ ಪ್ರತಿಕ್ರಿಯೆ
game.b3,Negative reaction to correction,सुधार पर नाराज़ होना,सुधारणेवर नकारात्मक प्रतिक्रिया,సరిచేయడంపై ప్రతికూల స్పందన,ತಿದ್ದುಪಡಿಯ ಮೇಲೆ ನಕಾರಾತ್ಮಕ ಪ್ರತಿಕ್ರಿಯೆ
game.b4,Hesitation in responding,जवाब देने में झिझक,उत्तर देताना संकोच,జవాబు ఇవ్వడంలో సంశయం,ಉತ್ತರಿಸುವಲ್ಲಿ ಸಂಕೋಚ
game.b5,High focus or persistence,ध्यान लगाकर काम करना,उच्च लक्ष किंवा सातत्य,ఎక్కువ దృష్టి లేదా పట్టుదల,ಹೆಚ್ಚಿನ ಗಮನ ಅಥವಾ ನಿರಂತರತೆ
game.b6,Verbalisation of a memory strategy,याद करने का तरीका बोलकर बताना,स्मरण रणनीतीचे शब्दात वर्णन,మెమొరీ వ్యూహాన్ని మాటల్లో చెప్పడం,ಮೆಮೊರಿ ತಂತ್ರವನ್ನು ಮಾತಿನಲ್ಲಿ ವಿವರಿಸುವುದು
game.b7,Needed frequent reassurance,बार-बार आश्वासन चाहिए,वारंवार आश्वासनाची गरज,తరచూ భరోసా అవసరం,ಆಗಾಗ್ಗೆ ಭರವಸೆ ಬೇಕಾಗಿತ್ತು
game.b8,Calm and engaged throughout,शांत और लगातार लगे रहना,संपूर्ण वेळ शांत व सहभागी,మొత్తం సమయం శాంతంగా & నిమగ్నమై ఉండటం,ಪೂರ್ತಿ ಸಮಯ ಶಾಂತ ಮತ್ತು ತೊಡಗಿಸಿಕೊಂಡಿರುವುದು
game.extraNotes,Additional Notes,अन्य टिप्पणी,अतिरिक्त टिपणी,అదనపు గమనికలు,ಹೆಚ್ಚುವರಿ ಟಿಪ್ಪಣಿಗಳು
game.useMic,Use Mic,माइक से बोलें,माईक वापरा,మైక్ ఉపయోగించండి,ಮೈಕ್ ಬಳಸಿ
game.recordingStop,Recording... (Stop),रिकॉर्ड हो रहा है... (रोकें),रेकॉर्डिंग... (थांबवा),రికార్డింగ్... (ఆపండి),ರೆಕಾರ್ಡಿಂಗ್... (ನಿಲ್ಲಿಸಿ)
game.dictatePlaceholder,Type or dictate observations...,टिप्पणी यहाँ लिखें या बोलें...,निरीक्षणे टाइप करा किंवा बोला...,గమనికలను టైప్ చేయండి లేదా చెప్పండి...,ಗಮನಿಕೆಗಳನ್ನು ಟೈಪ್ ಮಾಡಿ ಅಥವಾ ಹೇಳಿ...
game.retest,↻ Retest,↻ दोबारा परीक्षा,↺ पुन्हा टेस्ट करा,↺ తిరిగి టెస్ట్ చేయండి,↺ ಮತ್ತೆ ಟೆಸ್ಟ್ ಮಾಡಿ
game.home,🏠 Home,🏠 होम,🏠 मुख्यपृष्ठ,🏠 హోమ్,🏠 ಮುಖಪುಟ
game.submitAssessment,Submit Assessment,मूल्यांकन जमा करें,मूल्यांकन सबमिट करा,అసెస్‌మెంట్ సమర్పించండి,ಮೌಲ್ಯಮಾಪನ ಸಲ್ಲಿಸಿ
game.confirmSubmitMsg,Are you sure you want to submit the assessment?,क्या आप वाकई मूल्यांकन जमा करना चाहते हैं?,तुम्हाला खात्री आहे की तुम्ही मूल्यांकन सबमिट करायचे आहे?,మీరు అసెస్‌మెంట్‌ను సమర్పించాలని నిర్ధారిస్తున్నారా?,ಮೌಲ್ಯಮಾಪನವನ್ನು ಸಲ್ಲಿಸಲು ನೀವು ಖಚಿತವಾ?
game.confirm,Confirm,पुष्टि करें,पुष्टी करा,నిర్ధారించండి,ಖಚಿತಪಡಿಸಿ
game.assessmentSubmitted,Assessment submitted successfully!,मूल्यांकन सफलतापूर्वक जमा हो गया!,मूल्यांकन यशस्वीरित्या सबमिट झाले!,అసెస్‌మెంట్ విజయవంతంగా సమర్పించబడింది!,ಮೌಲ್ಯಮಾಪನ ಯಶಸ್ವಿಯಾಗಿ ಸಲ್ಲಿಸಲಾಗಿದೆ!
game.saving,Saving...,सहेजा जा रहा है...,सेव्ह होत आहे...,సేవ్ చేస్తోంది...,ಉಳಿಸುತ್ತಿದೆ...
game.progressFound,Saved Progress Found,पहले की प्रगति मिली,सेव्ह केलेली प्रगती सापडली,సేవ్ చేసిన ప్రోగ్రెస్ కనుగొనబడింది,ಉಳಿಸಿದ ಪ್ರಗತಿ ಕಂಡುಬಂದಿದೆ
game.progressDesc,You have a previously paused game session.,आपका एक पुराना सत्र रुका हुआ है।,तुमच्याकडे आधी थांबवलेले गेम सेशन आहे.,మీకు ముందుగా ఆపివేసిన గేమ్ సెషన్ ఉంది.,ನಿಮಗೆ ಈ ಹಿಂದೆ ನಿಲ್ಲಿಸಿದ ಗೇಮ್ ಸೆಶನ್ ಇದೆ.
game.restartFresh,Restart Fresh,नए सिरे से शुरू करें,नवीन सुरुवात करा,కొత్తగా ప్రారంభించండి,ಹೊಸದಾಗಿ ಪ್ರಾರಂಭಿಸಿ
game.resumeGame,Resume Game,वहीं से जारी रखें,गेम पुन्हा सुरू करा,గేమ్ తిరిగి ప్రారంభించండి,ಗೇಮ್ ಮುಂದುವರಿಸಿ
game.pauseQuitTitle,Pause or Quit,रोकें या छोड़ें,थांबवा किंवा बंद करा,ఆపండి లేదా నిష్క్రమించండి,ನಿಲ್ಲಿಸಿ ಅಥವಾ ನಿರ್ಗಮಿಸಿ
game.pauseDesc,Why are you stopping the game?,आप खेल क्यों रोक रहे हैं?,तुम्ही गेम का थांबवत आहात?,మీరు గేమ్‌ను ఎందుకు ఆపుతున్నారు?,ನೀವು ಗೇಮ್ ಅನ್ನು ಏಕೆ ನಿಲ್ಲಿಸುತ್ತಿದ್ದೀರಿ?
game.pausePlaceholder,"E.g., Child is tired, disconnected, etc.","जैसे: बच्चा थक गया, नेटवर्क नहीं है, आदि।","उदा. मूल थकले आहे, डिस्कनेक्ट झाले, इत्यादी.","ఉదా. పిల్లవాడు అలసిపోయాడు, డిస్‌కనెక్ట్ అయింది, మొదలైనవి.","ಉದಾ. ಮಗು ಆಯಾಸಗೊಂಡಿದೆ, ಸಂಪರ್ಕ ಕಡಿತಗೊಂಡಿದೆ, ಇತ್ಯಾದಿ."
game.cancel,Cancel,रद्द करें,रद्द करा,రద్దు చేయండి,ರದ್ದುಮಾಡಿ
game.pauseSave,Pause & Save,रोकें और सहेजें,थांबवा व सेव्ह करा,ఆపి సేవ్ చేయండి,ನಿಲ್ಲಿಸಿ & ಉಳಿಸಿ
game.quitEnd,Quit & End,छोड़ें और समाप्त करें,बंद करा व संपवा,నిష్క్రమించి ముగించండి,ನಿರ್ಗಮಿಸಿ & ಮುಗಿಸಿ
game.scoreTable.questionNo,Question No,सवाल संख्या,प्रश्न क्र,ప్రశ్న సంఖ్య,ಪ್ರಶ್ನೆ ಸಂ
game.scoreTable.question,Question,सवाल,प्रश्न,ప్రశ్న,ಪ್ರಶ್ನೆ
game.scoreTable.correctAnswer,Correct Answer,सही उत्तर,बरोबर उत्तर,సరైన జవాబు,ಸರಿಯಾದ ಉತ್ತರ
game.scoreTable.score,Score,अंक,स्कोर,స్కోర్,ಸ್ಕೋರ್
game.scoreTable.timeTaken,Time Taken,लगा समय,लागलेला वेळ,తీసుకున్న సమయం,ತೆಗೆದುಕೊಂಡ ಸಮಯ
game.scoreTable.duration,Duration,अवधि,कालावधी,వ్యవధి,ಅವಧಿ
game.scoreTable.status,Status,स्थिति,स्थिती,స్థితి,ಸ್ಥಿತಿ
game.scoreTable.correct,Correct,सही,बरोबर,సరైనది,ಸರಿ
game.scoreTable.incorrect,Incorrect,गलत,चुकीचे,తప్పు,ತಪ್ಪು
game.categories.singleLetter,Single Letter,एक अक्षर,एक अक्षर,ఒక అక్షరం,ಒಂದು ಅಕ್ಷರ
game.categories.doubleLetter,Double Letter,दो अक्षर,दोन अक्षरे,రెండు అక్షరాలు,ಎರಡು ಅಕ್ಷರಗಳು
game.categories.sentence,Sentence,वाक्य,वाक्य,వాక్యం,ವಾಕ್ಯ
game.categories.story,Story,कहानी,गोष्ट,కథ,ಕಥೆ
game.categories.paragraph,Paragraph,अनुच्छेद,परिच्छेद,పేరా,ಪ್ಯಾರಾಗ್ರಾಫ್
game.categories.singleNumber,Single Number,एक अंक,एक अंकी संख्या,ఒక అంకె సంఖ్య,ಒಂದು ಅಂಕಿಯ ಸಂಖ್ಯೆ
game.categories.doubleNumber,Double Number,दो अंक,दोन अंकी संख्या,రెండు అంకెల సంఖ్య,ಎರಡು ಅಂಕಿಗಳ ಸಂಖ್ಯೆ
game.categories.subtraction,Subtraction,घटाव,वजाबाकी,తీసివేత,ವ್ಯವಕಲನ
game.categories.division,Division,भाग,भागाकार,భాగహారం,ಭಾಗಾಕಾರ
game.readingCriteria.skipWords,Did the child skip any words?,क्या बच्चे ने कोई शब्द छोड़ा?,मुलाने कोणतेही शब्द वगळले का?,పిల్లవాడు ఏవైనా పదాలు దాటవేశాడా?,ಮಗು ಯಾವುದೇ ಪದಗಳನ್ನು ಬಿಟ್ಟಿತೆ?
game.readingCriteria.pronunciation,Did the child make pronunciation errors?,क्या बच्चे ने उच्चारण में गलती की?,मुलाने उच्चारणात चुका केल्या का?,పిల్లవాడు ఉచ్చారణలో తప్పులు చేశాడా?,ಮಗು ಉಚ್ಚಾರಣೆಯಲ್ಲಿ ತಪ್ಪುಗಳನ್ನು ಮಾಡಿತೆ?
game.readingCriteria.neededHelp,Did the child need help reading?,क्या बच्चे को पढ़ने में मदद चाहिए थी?,मुलाला वाचण्यासाठी मदत हवी होती का?,పిల్లవాడికి చదవడానికి సహాయం అవసరమైందా?,ಮಗುವಿಗೆ ಓದಲು ಸಹಾಯ ಬೇಕಾಗಿತ್ತೆ?
modal.disclaimer,This description is informational only. Always follow your official KABC manual and institutional protocols when administering tests.,यह जानकारी केवल सामान्य समझ के लिए है। परीक्षण करते समय अपने आधिकारिक KABC मैनुअल और संस्थागत नियमों का पालन करें।,ही माहिती केवळ संदर्भासाठी आहे. टेस्ट घेताना नेहमी तुमच्या अधिकृत KABC मॅन्युअल व संस्थेच्या प्रोटोकॉलचे पालन करा.,ఈ వివరణ సమాచారం కోసం మాత్రమే. టెస్ట్‌లు నిర్వహించేటప్పుడు మీ అధికారిక KABC మాన్యువల్ మరియు సంస్థ ప్రోటోకాల్‌లను ఎల్లప్పుడూ అనుసరించండి.,ಈ ವಿವರಣೆ ಮಾಹಿತಿಗಾಗಿ ಮಾತ್ರ. ಟೆಸ್ಟ್‌ಗಳನ್ನು ನಿರ್ವಹಿಸುವಾಗ ಯಾವಾಗಲೂ ನಿಮ್ಮ ಅಧಿಕೃತ KABC ಕೈಪಿಡಿ ಮತ್ತು ಸಂಸ್ಥೆಯ ಪ್ರೋಟೋಕಾಲ್‌ಗಳನ್ನು ಅನುಸರಿಸಿ.
modal.close,Close,बंद करें,बंद करा,మూసివేయండి,ಮುಚ್ಚಿ
